"Line(03000)","BLDG DEPRECIATION","A", , , , , ,"44", ,"16579"
"Line(03100)","BLDG DEPRECIATION","A", , , , , ,"50", ,"1007703"
"Line(03200)","BLDG DEPRECIATION","A", , , , , ,"50", ,"365254"
"Line(03300)","BLDG DEPRECIATION","A", , , , , ,"52", ,"460473"
"Line(03400)","BLDG DEPRECIATION","A", , , , , ,"53", ,"226100"
"Line(03500)","BLDG DEPRECIATION","A", , , , , ,"53", ,"18194"
"Line(03600)","BLDG DEPRECIATION","A", , , , , ,"54", ,"662488"
"Line(03700)","BLDG DEPRECIATION","A", , , , , ,"54", ,"126681"
"Line(03800)","BLDG DEPRECIATION","A", , , , , ,"55", ,"31911"
"Line(03900)","BLDG DEPRECIATION","A", , , , , ,"56", ,"19958"
"Line(04000)","BLDG DEPRECIATION","A", , , , , ,"56", ,"13980"
"Line(04100)","BLDG DEPRECIATION","A", , , , , ,"57", ,"15645"
"Line(04200)","BLDG DEPRECIATION","A", , , , , ,"57", ,"9350"
"Line(04300)","BLDG DEPRECIATION","A", , , , , ,"58", ,"152970"
"Line(04400)","BLDG DEPRECIATION","A", , , , , ,"58", ,"18085"
"Line(04500)","BLDG DEPRECIATION","A", , , , , ,"59", ,"433388"
"Line(04600)","BLDG DEPRECIATION","A", , , , , ,"60", ,"465991"
"Line(04700)","BLDG DEPRECIATION","A", , , , , ,"60", ,"68635"
"Line(04800)","BLDG DEPRECIATION","A", , , , , ,"60", ,"4661"
"Line(04900)","BLDG DEPRECIATION","A", , , , , ,"60", ,"97803"
"Line(05000)","BLDG DEPRECIATION","A", , , , , ,"63", ,"49459"
"Line(05100)","BLDG DEPRECIATION","A", , , , , ,"64", ,"50241"
"Line(05200)","BLDG DEPRECIATION","A", , , , , ,"65", ,"430863"
"Line(05300)","BLDG DEPRECIATION","A", , , , , ,"65", ,"4989"
"Line(05400)","BLDG DEPRECIATION","A", , , , , ,"65", ,"21399"
"Line(05500)","BLDG DEPRECIATION","A", , , , , ,"66", ,"20080"
"Line(05600)","BLDG DEPRECIATION","A", , , , , ,"66", ,"16439"
"Line(05700)","BLDG DEPRECIATION","A", , , , , ,"67", ,"5910"
"Line(05800)","BLDG DEPRECIATION","A", , , , , ,"67", ,"16965"
"Line(05900)","BLDG DEPRECIATION","A", , , , , ,"68", ,"3471"
"Line(06000)","BLDG DEPRECIATION","A", , , , , ,"68", ,"4424"
"Line(06100)","BLDG DEPRECIATION","A", , , , , ,"68", ,"2629"
"Line(06200)","BLDG DEPRECIATION","A", , , , , ,"69", ,"45167"
"Line(06300)","BLDG DEPRECIATION","A", , , , , ,"70", ,"66054"
"Line(06400)","BLDG DEPRECIATION","A", , , , , ,"71", ,"51532"
"Line(06500)","BLDG DEPRECIATION","A", , , , , ,"74", ,"315353"
"Line(06600)","BLDG DEPRECIATION","A", , , , , ,"90", ,"3471141"
"Line(06700)","BLDG DEPRECIATION","A", , , , , ,"90", ,"244970"
"Line(06800)","BLDG DEPRECIATION","A", , , , , ,"90", ,"24018"
"Line(06900)","BLDG DEPRECIATION","A", , , , , ,"90", ,"170589"
"Line(07000)","BLDG DEPRECIATION","A", , , , , ,"90", ,"35559"
"Line(07100)","BLDG DEPRECIATION","A", , , , , ,"90", ,"60618"
"Line(07200)","BLDG DEPRECIATION","A", , , , , ,"90", ,"6025"
"Line(07300)","BLDG DEPRECIATION","A", , , , , ,"90", ,"128573"
"Line(07400)","BLDG DEPRECIATION","A", , , , , ,"90", ,"12285"
"Line(07500)","BLDG DEPRECIATION","A", , , , , ,"90", ,"267448"
"Line(07600)","BLDG DEPRECIATION","A", , , , , ,"91", ,"969914"
"Line(07700)","BLDG DEPRECIATION","A", , , , , ,"91", ,"153061"
"Line(07800)","BLDG DEPRECIATION","A", , , , , ,"94", ,"43549"
"Line(07900)","BLDG DEPRECIATION","A", , , , , ,"101", ,"27822"
"Line(08000)","BLDG DEPRECIATION","A", , , , , ,"105", ,"8394"
"Line(08100)","BLDG DEPRECIATION","A", , , , , ,"106", ,"969"
"Line(08200)","BLDG DEPRECIATION","A", , , , , ,"116", ,"32381"
"Line(08300)","BLDG DEPRECIATION","A", , , , , ,"190", ,"9737"
"Line(08400)","BLDG DEPRECIATION","A", , , , , ,"191", ,"194000"
"Line(08500)","BLDG DEPRECIATION","A", , , , , ,"191", ,"17347"
"Line(08600)","BLDG DEPRECIATION","A", , , , , ,"191", ,"368390"
"Line(08700)","BLDG DEPRECIATION","A", , , , , ,"194", ,"24950"
"Line(08800)","BLDG DEPRECIATION","A", , , , , ,"194", ,"2063"
